"No."  ,"Time"           ,"Source"        ,"Destination"   ,"Protocol","Length","Info"
"1959" ,"02:24:05.579463","10.140.212.198","10.224.168.94" ,"TCP"     ,"1128"  ,"52522  >  3478 [PSH, ACK] Seq=214370 Ack=1071 Win=65535 Len=1074 [TCP segment of a reassembled PDU]"
"1960" ,"02:24:05.579478","10.140.212.198","10.224.168.94" ,"TCP"     ,"1128"  ,"52522  >  3478 [PSH, ACK] Seq=215444 Ack=1071 Win=65535 Len=1074 [TCP segment of a reassembled PDU]"
"1961" ,"02:24:05.581259","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1071 Ack=210286 Win=65134 Len=0"
"1962" ,"02:24:05.581432","10.224.168.94" ,"10.140.212.198","TCP"     ,"654"   ,"3478  >  52519 [PSH, ACK] Seq=209268 Ack=761 Win=29200 Len=600 [TCP segment of a reassembled PDU]"
"1963" ,"02:24:05.581504","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=761 Ack=209868 Win=65535 Len=0"
"1964" ,"02:24:05.581867","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1071 Ack=211617 Win=65134 Len=0"
"1965" ,"02:24:05.581872","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1071 Ack=213453 Win=65134 Len=0"
"1966" ,"02:24:05.582017","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1071 Ack=215444 Win=65134 Len=0"
"1967" ,"02:24:05.582329","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=209868 Ack=761 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1968" ,"02:24:05.582665","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=211328 Ack=761 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1969" ,"02:24:05.582753","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=761 Ack=212788 Win=65535 Len=0"
"1970" ,"02:24:05.583465","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=212788 Ack=761 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1971" ,"02:24:05.583469","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=214248 Ack=761 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1972" ,"02:24:05.583578","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=761 Ack=215708 Win=65535 Len=0"
"1973" ,"02:24:05.583820","10.224.168.94" ,"10.140.212.198","TCP"     ,"1046"  ,"3478  >  52519 [PSH, ACK] Seq=215708 Ack=761 Win=29200 Len=992 [TCP segment of a reassembled PDU]"
"1974" ,"02:24:05.583882","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=761 Ack=216700 Win=65535 Len=0"
"1975" ,"02:24:05.600318","10.140.212.198","10.224.168.94" ,"STUN"    ,"1128"  ,"ChannelData TURN Message [TCP segment of a reassembled PDU]"
"1976" ,"02:24:05.600319","10.140.212.198","10.224.168.94" ,"TCP"     ,"1128"  ,"52522  >  3478 [PSH, ACK] Seq=217592 Ack=1071 Win=65535 Len=1074 [TCP segment of a reassembled PDU]"
"1977" ,"02:24:05.600319","10.140.212.198","10.224.168.94" ,"TCP"     ,"1128"  ,"52522  >  3478 [PSH, ACK] Seq=218666 Ack=1071 Win=65535 Len=1074 [TCP segment of a reassembled PDU]"
"1978" ,"02:24:05.600356","10.140.212.198","10.224.168.94" ,"TCP"     ,"1128"  ,"52522  >  3478 [PSH, ACK] Seq=219740 Ack=1071 Win=65535 Len=1074 [TCP segment of a reassembled PDU]"
"1979" ,"02:24:05.600357","10.140.212.198","10.224.168.94" ,"TCP"     ,"1127"  ,"52522  >  3478 [PSH, ACK] Seq=220814 Ack=1071 Win=65535 Len=1073 [TCP segment of a reassembled PDU]"
"1987" ,"02:24:05.603350","10.140.212.198","10.224.168.94" ,"TCP"     ,"176"   ,"52522  >  3478 [PSH, ACK] Seq=221887 Ack=1071 Win=65535 Len=122 [TCP segment of a reassembled PDU]"
"1989" ,"02:24:05.603870","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1071 Ack=217592 Win=65134 Len=0"
"1990" ,"02:24:05.604358","10.224.168.94" ,"10.140.212.198","TCP"     ,"1128"  ,"3478  >  52519 [PSH, ACK] Seq=216700 Ack=761 Win=29200 Len=1074 [TCP segment of a reassembled PDU]"
"1991" ,"02:24:05.604361","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1071 Ack=219740 Win=65134 Len=0"
"1992" ,"02:24:05.604409","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=761 Ack=217774 Win=65535 Len=0"
"1993" ,"02:24:05.604747","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=217774 Ack=761 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1994" ,"02:24:05.604749","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1071 Ack=221887 Win=65134 Len=0"
"1995" ,"02:24:05.604898","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=219234 Ack=761 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1996" ,"02:24:05.604937","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=761 Ack=220694 Win=65535 Len=0"
"1997" ,"02:24:05.605102","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1071 Ack=222009 Win=65134 Len=0"
"1998" ,"02:24:05.605104","10.224.168.94" ,"10.140.212.198","TCP"     ,"120"   ,"3478  >  52522 [PSH, ACK] Seq=1071 Ack=222009 Win=65134 Len=66 [TCP segment of a reassembled PDU]"
"1999" ,"02:24:05.605144","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52522  >  3478 [ACK] Seq=222009 Ack=1137 Win=65535 Len=0"
"2000" ,"02:24:05.607152","10.224.168.94" ,"10.140.212.198","TCP"     ,"1429"  ,"3478  >  52519 [PSH, ACK] Seq=220694 Ack=761 Win=29200 Len=1375 [TCP segment of a reassembled PDU]"
"2001" ,"02:24:05.607233","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=761 Ack=222069 Win=65535 Len=0"
"2002" ,"02:24:05.607505","10.140.212.198","10.224.168.94" ,"TCP"     ,"84"    ,"52519  >  3478 [PSH, ACK] Seq=761 Ack=222069 Win=65535 Len=30 [TCP segment of a reassembled PDU]"
"2003" ,"02:24:05.635365","10.224.168.94" ,"10.140.212.198","TCP"     ,"136"   ,"3478  >  52522 [PSH, ACK] Seq=1137 Ack=222009 Win=65134 Len=82 [TCP segment of a reassembled PDU]"
"2004" ,"02:24:05.635478","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52522  >  3478 [ACK] Seq=222009 Ack=1219 Win=65535 Len=0"
"2005" ,"02:24:05.648225","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52519 [ACK] Seq=222069 Ack=791 Win=29200 Len=0"
"2008" ,"02:24:05.759338","10.140.212.198","10.224.168.94" ,"TCP"     ,"1101"  ,"52522  >  3478 [PSH, ACK] Seq=222009 Ack=1219 Win=65535 Len=1047 [TCP segment of a reassembled PDU]"
"2009" ,"02:24:05.759389","10.140.212.198","10.224.168.94" ,"TCP"     ,"1101"  ,"52522  >  3478 [PSH, ACK] Seq=223056 Ack=1219 Win=65535 Len=1047 [TCP segment of a reassembled PDU]"
"2010" ,"02:24:05.759389","10.140.212.198","10.224.168.94" ,"TCP"     ,"1101"  ,"52522  >  3478 [PSH, ACK] Seq=224103 Ack=1219 Win=65535 Len=1047 [TCP segment of a reassembled PDU]"
"2011" ,"02:24:05.759402","10.140.212.198","10.224.168.94" ,"TCP"     ,"1101"  ,"52522  >  3478 [PSH, ACK] Seq=225150 Ack=1219 Win=65535 Len=1047 [TCP segment of a reassembled PDU]"
"2012" ,"02:24:05.759424","10.140.212.198","10.224.168.94" ,"TCP"     ,"1101"  ,"52522  >  3478 [PSH, ACK] Seq=226197 Ack=1219 Win=65535 Len=1047 [TCP segment of a reassembled PDU]"
"2013" ,"02:24:05.759433","10.140.212.198","10.224.168.94" ,"TCP"     ,"1101"  ,"52522  >  3478 [PSH, ACK] Seq=227244 Ack=1219 Win=65535 Len=1047 [TCP segment of a reassembled PDU]"
"2014" ,"02:24:05.759440","10.140.212.198","10.224.168.94" ,"TCP"     ,"1101"  ,"52522  >  3478 [PSH, ACK] Seq=228291 Ack=1219 Win=65535 Len=1047 [TCP segment of a reassembled PDU]"
"2015" ,"02:24:05.760623","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1219 Ack=224103 Win=65134 Len=0"
"2016" ,"02:24:05.760628","10.224.168.94" ,"10.140.212.198","TCP"     ,"140"   ,"3478  >  52522 [PSH, ACK] Seq=1219 Ack=224103 Win=65134 Len=86 [TCP segment of a reassembled PDU]"
"2017" ,"02:24:05.760680","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52522  >  3478 [ACK] Seq=229338 Ack=1305 Win=65535 Len=0"
"2018" ,"02:24:05.760929","10.224.168.94" ,"10.140.212.198","TCP"     ,"1101"  ,"3478  >  52519 [PSH, ACK] Seq=222069 Ack=791 Win=29200 Len=1047 [TCP segment of a reassembled PDU]"
"2019" ,"02:24:05.760932","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=226197 Win=65134 Len=0"
"2020" ,"02:24:05.760976","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=791 Ack=223116 Win=65535 Len=0"
"2021" ,"02:24:05.761101","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=228291 Win=65134 Len=0"
"2022" ,"02:24:05.761103","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=223116 Ack=791 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2023" ,"02:24:05.761799","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=224576 Ack=791 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2024" ,"02:24:05.761802","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=226036 Ack=791 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2025" ,"02:24:05.761803","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=227496 Ack=791 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2026" ,"02:24:05.761834","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=791 Ack=226036 Win=65535 Len=0"
"2027" ,"02:24:05.761874","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=791 Ack=228956 Win=65535 Len=0"
"2028" ,"02:24:05.762130","10.224.168.94" ,"10.140.212.198","TCP"     ,"496"   ,"3478  >  52519 [PSH, ACK] Seq=228956 Ack=791 Win=29200 Len=442 [TCP segment of a reassembled PDU]"
"2029" ,"02:24:05.762167","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=791 Ack=229398 Win=65535 Len=0"
"2030" ,"02:24:05.763583","10.140.212.198","10.224.168.94" ,"TCP"     ,"136"   ,"52522  >  3478 [PSH, ACK] Seq=229338 Ack=1305 Win=65535 Len=82 [TCP segment of a reassembled PDU]"
"2031" ,"02:24:05.764649","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=229420 Win=65134 Len=0"
"2032" ,"02:24:05.764652","10.224.168.94" ,"10.140.212.198","TCP"     ,"140"   ,"3478  >  52519 [PSH, ACK] Seq=229398 Ack=791 Win=29200 Len=86 [TCP segment of a reassembled PDU]"
"2033" ,"02:24:05.764711","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=791 Ack=229484 Win=65535 Len=0"
"2034" ,"02:24:05.765688","10.224.168.94" ,"10.140.212.198","TCP"     ,"164"   ,"3478  >  52519 [PSH, ACK] Seq=229484 Ack=791 Win=29200 Len=110 [TCP segment of a reassembled PDU]"
"2035" ,"02:24:05.765746","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=791 Ack=229594 Win=65535 Len=0"
"2036" ,"02:24:05.766198","10.140.212.198","10.224.168.94" ,"TCP"     ,"116"   ,"52519  >  3478 [PSH, ACK] Seq=791 Ack=229594 Win=65535 Len=62 [TCP segment of a reassembled PDU]"
"2037" ,"02:24:05.767208","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52519 [ACK] Seq=229594 Ack=853 Win=29200 Len=0"
"2066" ,"02:24:05.779774","10.140.212.198","10.224.168.94" ,"TCP"     ,"1101"  ,"52522  >  3478 [PSH, ACK] Seq=229420 Ack=1305 Win=65535 Len=1047 [TCP segment of a reassembled PDU]"
"2067" ,"02:24:05.779775","10.140.212.198","10.224.168.94" ,"TCP"     ,"1101"  ,"52522  >  3478 [PSH, ACK] Seq=230467 Ack=1305 Win=65535 Len=1047 [TCP segment of a reassembled PDU]"
"2068" ,"02:24:05.779776","10.140.212.198","10.224.168.94" ,"TCP"     ,"1101"  ,"52522  >  3478 [PSH, ACK] Seq=231514 Ack=1305 Win=65535 Len=1047 [TCP segment of a reassembled PDU]"
"2069" ,"02:24:05.779839","10.140.212.198","10.224.168.94" ,"TCP"     ,"1099"  ,"52522  >  3478 [PSH, ACK] Seq=232561 Ack=1305 Win=65535 Len=1045 [TCP segment of a reassembled PDU]"
"2070" ,"02:24:05.779839","10.140.212.198","10.224.168.94" ,"TCP"     ,"1168"  ,"52522  >  3478 [PSH, ACK] Seq=233606 Ack=1305 Win=65535 Len=1114 [TCP segment of a reassembled PDU]"
"2071" ,"02:24:05.779840","10.140.212.198","10.224.168.94" ,"TCP"     ,"1168"  ,"52522  >  3478 [PSH, ACK] Seq=234720 Ack=1305 Win=65535 Len=1114 [TCP segment of a reassembled PDU]"
"2072" ,"02:24:05.779840","10.140.212.198","10.224.168.94" ,"TCP"     ,"1168"  ,"52522  >  3478 [PSH, ACK] Seq=235834 Ack=1305 Win=65535 Len=1114 [TCP segment of a reassembled PDU]"
"2073" ,"02:24:05.781042","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=231514 Win=65134 Len=0"
"2074" ,"02:24:05.781308","10.224.168.94" ,"10.140.212.198","TCP"     ,"1101"  ,"3478  >  52519 [PSH, ACK] Seq=229594 Ack=853 Win=29200 Len=1047 [TCP segment of a reassembled PDU]"
"2075" ,"02:24:05.781310","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=233606 Win=65134 Len=0"
"2076" ,"02:24:05.781353","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=853 Ack=230641 Win=65535 Len=0"
"2077" ,"02:24:05.781688","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=235834 Win=65134 Len=0"
"2078" ,"02:24:05.782127","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=230641 Ack=853 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2079" ,"02:24:05.782130","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=232101 Ack=853 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2080" ,"02:24:05.782171","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=853 Ack=233561 Win=65535 Len=0"
"2081" ,"02:24:05.782341","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=233561 Ack=853 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2082" ,"02:24:05.782345","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=235021 Ack=853 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2083" ,"02:24:05.782777","10.224.168.94" ,"10.140.212.198","TCP"     ,"695"   ,"3478  >  52519 [PSH, ACK] Seq=236481 Ack=853 Win=29200 Len=641 [TCP segment of a reassembled PDU]"
"2084" ,"02:24:05.782817","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=853 Ack=237122 Win=65535 Len=0"
"2085" ,"02:24:05.801037","10.140.212.198","10.224.168.94" ,"TCP"     ,"1168"  ,"52522  >  3478 [PSH, ACK] Seq=236948 Ack=1305 Win=65535 Len=1114 [TCP segment of a reassembled PDU]"
"2086" ,"02:24:05.801038","10.140.212.198","10.224.168.94" ,"TCP"     ,"1168"  ,"52522  >  3478 [PSH, ACK] Seq=238062 Ack=1305 Win=65535 Len=1114 [TCP segment of a reassembled PDU]"
"2087" ,"02:24:05.801039","10.140.212.198","10.224.168.94" ,"TCP"     ,"1168"  ,"52522  >  3478 [PSH, ACK] Seq=239176 Ack=1305 Win=65535 Len=1114 [TCP segment of a reassembled PDU]"
"2088" ,"02:24:05.801039","10.140.212.198","10.224.168.94" ,"TCP"     ,"1168"  ,"52522  >  3478 [PSH, ACK] Seq=240290 Ack=1305 Win=65535 Len=1114 [TCP segment of a reassembled PDU]"
"2089" ,"02:24:05.801040","10.140.212.198","10.224.168.94" ,"TCP"     ,"1168"  ,"52522  >  3478 [PSH, ACK] Seq=241404 Ack=1305 Win=65535 Len=1114 [TCP segment of a reassembled PDU]"
"2090" ,"02:24:05.801040","10.140.212.198","10.224.168.94" ,"TCP"     ,"1168"  ,"52522  >  3478 [PSH, ACK] Seq=242518 Ack=1305 Win=65535 Len=1114 [TCP segment of a reassembled PDU]"
"2091" ,"02:24:05.801109","10.140.212.198","10.224.168.94" ,"TCP"     ,"1168"  ,"52522  >  3478 [PSH, ACK] Seq=243632 Ack=1305 Win=65535 Len=1114 [TCP segment of a reassembled PDU]"
"2092" ,"02:24:05.802334","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=238062 Win=65134 Len=0"
"2093" ,"02:24:05.802537","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=240290 Win=65134 Len=0"
"2094" ,"02:24:05.802709","10.224.168.94" ,"10.140.212.198","TCP"     ,"1168"  ,"3478  >  52519 [PSH, ACK] Seq=237122 Ack=853 Win=29200 Len=1114 [TCP segment of a reassembled PDU]"
"2095" ,"02:24:05.802711","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=242518 Win=65134 Len=0"
"2096" ,"02:24:05.802753","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=853 Ack=238236 Win=65535 Len=0"
"2097" ,"02:24:05.802961","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=244746 Win=65134 Len=0"
"2098" ,"02:24:05.803149","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=238236 Ack=853 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2099" ,"02:24:05.803152","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=239696 Ack=853 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2100" ,"02:24:05.803154","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=241156 Ack=853 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2101" ,"02:24:05.803155","10.224.168.94" ,"10.140.212.198","STUN"    ,"1514"  ,"ChannelData TURN Message [TCP segment of a reassembled PDU]"
"2102" ,"02:24:05.804168","10.224.168.94" ,"10.140.212.198","TCP"     ,"898"   ,"3478  >  52519 [PSH, ACK] Seq=244076 Ack=853 Win=29200 Len=844 [TCP segment of a reassembled PDU]"
"2103" ,"02:24:05.804226","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=853 Ack=244920 Win=65535 Len=0"
"2105" ,"02:24:05.819337","10.140.212.198","10.224.168.94" ,"TCP"     ,"1164"  ,"52522  >  3478 [PSH, ACK] Seq=244746 Ack=1305 Win=65535 Len=1110 [TCP segment of a reassembled PDU]"
"2106" ,"02:24:05.819390","10.140.212.198","10.224.168.94" ,"TCP"     ,"1140"  ,"52522  >  3478 [PSH, ACK] Seq=245856 Ack=1305 Win=65535 Len=1086 [TCP segment of a reassembled PDU]"
"2107" ,"02:24:05.819397","10.140.212.198","10.224.168.94" ,"TCP"     ,"1140"  ,"52522  >  3478 [PSH, ACK] Seq=246942 Ack=1305 Win=65535 Len=1086 [TCP segment of a reassembled PDU]"
"2108" ,"02:24:05.819427","10.140.212.198","10.224.168.94" ,"TCP"     ,"1140"  ,"52522  >  3478 [PSH, ACK] Seq=248028 Ack=1305 Win=65535 Len=1086 [TCP segment of a reassembled PDU]"
"2109" ,"02:24:05.819437","10.140.212.198","10.224.168.94" ,"TCP"     ,"1140"  ,"52522  >  3478 [PSH, ACK] Seq=249114 Ack=1305 Win=65535 Len=1086 [TCP segment of a reassembled PDU]"
"2110" ,"02:24:05.819445","10.140.212.198","10.224.168.94" ,"TCP"     ,"1138"  ,"52522  >  3478 [PSH, ACK] Seq=250200 Ack=1305 Win=65535 Len=1084 [TCP segment of a reassembled PDU]"
"2111" ,"02:24:05.819461","10.140.212.198","10.224.168.94" ,"TCP"     ,"590"   ,"52522  >  3478 [PSH, ACK] Seq=251284 Ack=1305 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"2112" ,"02:24:05.819501","10.140.212.198","10.224.168.94" ,"TCP"     ,"963"   ,"52522  >  3478 [PSH, ACK] Seq=251820 Ack=1305 Win=65535 Len=909 [TCP segment of a reassembled PDU]"
"2113" ,"02:24:05.820664","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=246942 Win=65134 Len=0"
"2114" ,"02:24:05.820892","10.224.168.94" ,"10.140.212.198","TCP"     ,"1164"  ,"3478  >  52519 [PSH, ACK] Seq=244920 Ack=853 Win=29200 Len=1110 [TCP segment of a reassembled PDU]"
"2115" ,"02:24:05.820894","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=249114 Win=65134 Len=0"
"2116" ,"02:24:05.820896","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=251284 Win=65134 Len=0"
"2117" ,"02:24:05.820960","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=853 Ack=246030 Win=65535 Len=0"
"2118" ,"02:24:05.821022","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=252729 Win=65134 Len=0"
"2119" ,"02:24:05.821527","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=246030 Ack=853 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2120" ,"02:24:05.821676","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=247490 Ack=853 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2121" ,"02:24:05.821678","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=248950 Ack=853 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2122" ,"02:24:05.821679","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=250410 Ack=853 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"2123" ,"02:24:05.822113","10.224.168.94" ,"10.140.212.198","TCP"     ,"1087"  ,"3478  >  52519 [PSH, ACK] Seq=251870 Ack=853 Win=29200 Len=1033 [TCP segment of a reassembled PDU]"
"2124" ,"02:24:05.822153","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=853 Ack=252903 Win=65535 Len=0"
"2125" ,"02:24:05.842663","10.140.212.198","10.224.168.94" ,"TCP"     ,"963"   ,"52522  >  3478 [PSH, ACK] Seq=252729 Ack=1305 Win=65535 Len=909 [TCP segment of a reassembled PDU]"
"2126" ,"02:24:05.842718","10.140.212.198","10.224.168.94" ,"TCP"     ,"963"   ,"52522  >  3478 [PSH, ACK] Seq=253638 Ack=1305 Win=65535 Len=909 [TCP segment of a reassembled PDU]"
"2127" ,"02:24:05.842718","10.140.212.198","10.224.168.94" ,"TCP"     ,"1128"  ,"52522  >  3478 [PSH, ACK] Seq=254547 Ack=1305 Win=65535 Len=1074 [TCP segment of a reassembled PDU]"
"2128" ,"02:24:05.842748","10.140.212.198","10.224.168.94" ,"TCP"     ,"1128"  ,"52522  >  3478 [PSH, ACK] Seq=255621 Ack=1305 Win=65535 Len=1074 [TCP segment of a reassembled PDU]"
"2129" ,"02:24:05.842768","10.140.212.198","10.224.168.94" ,"TCP"     ,"1128"  ,"52522  >  3478 [PSH, ACK] Seq=256695 Ack=1305 Win=65535 Len=1074 [TCP segment of a reassembled PDU]"
"2130" ,"02:24:05.842785","10.140.212.198","10.224.168.94" ,"TCP"     ,"1128"  ,"52522  >  3478 [PSH, ACK] Seq=257769 Ack=1305 Win=65535 Len=1074 [TCP segment of a reassembled PDU]"
"2131" ,"02:24:05.842849","10.140.212.198","10.224.168.94" ,"TCP"     ,"1128"  ,"52522  >  3478 [PSH, ACK] Seq=258843 Ack=1305 Win=65535 Len=1074 [TCP segment of a reassembled PDU]"
"2132" ,"02:24:05.844029","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=1305 Ack=254547 Win=65134 Len=0"
"2133" ,"02:24:05.844220","10.224.168.94" ,"10.140.212.198","TCP"     ,"963"   ,"3478  >  52519 [PSH, ACK] Seq=252903 Ack=853 Win=29200 Len=909 [TCP segment of a reassembled PDU]"
